54341,Michael Davis,"""164 Maple Avenue, Belfast""",2025-11-09 03:24:15.0000000,SETTLED,SETTLED
54549,Olivia Miller,"""41 Hillcrest Road, Kilkenny""",2025-11-09 07:13:21.0000000,INSOLVENCY,INSP
54718,Emma Davis,"""115 Oak Street, Sligo""",2025-09-05 07:04:15.0000000,PAYING,PAY CURR
54765,Daniel Johnson,"""88 Maple Avenue, Galway""",2025-11-26 13:13:37.0000000,INSOLVENCY,INSP
54885,Olivia Williams,"""53 Riverside Drive, Galway""",2025-10-12 19:49:58.0000000,SETTLED,SETTLED
55030,Olivia Martinez,"""8 Elm Street, Sligo""",2025-05-30 04:00:27.0000000,TRACE,GONEAWAY
55044,Emma Wilson,"""74 Riverside Drive, Galway""",2025-11-23 00:04:43.0000000,OTHER,ARCHIVED
55047,James Martinez,"""78 Pine Road, Waterford""",2025-11-05 06:30:46.0000000,LEGAL,LEG VERIF 1
55200,Maria Johnson,"""134 Elm Street, Galway""",2025-08-16 22:28:41.0000000,TRACE,GONEAWAY
55558,James Wilson,"""110 Sunset Boulevard, Sligo""",2025-10-30 18:27:08.0000000,TRACE,GONEAWAY
55886,Daniel Jones,"""57 Maple Avenue, Belfast""",2025-11-06 20:00:06.0000000,PAYING,PAY CURR
55992,John Miller,"""18 Sunset Boulevard, Galway""",2025-11-19 07:38:27.0000000,PAYING,PAY PROP
56539,Sophia Smith,"""11 Riverside Drive, Cork""",2025-11-21 03:48:16.0000000,TRACE,GONEAWAY
56961,John Brown,"""83 Riverside Drive, Galway""",2025-10-27 07:50:05.0000000,COLLECTIONS,TELSOLUTIONS1
57074,James Jones,"""76 Sunset Boulevard, Dublin""",2025-09-11 17:47:58.0000000,SETTLED,SETTLED
57417,Daniel Smith,"""175 Hillcrest Road, Limerick""",2025-09-01 01:25:31.0000000,SETTLED,SETTLED
57663,John Johnson,"""101 Oak Street, Belfast""",2025-11-09 19:41:46.0000000,LEGAL,LEG_TIT
57726,John Davis,"""22 Cedar Lane, Belfast""",2025-11-21 22:55:04.0000000,OTHER,ARCHIVED
57791,James Miller,"""118 Hillcrest Road, Sligo""",2025-11-09 06:17:02.0000000,PAYING,PAY PROP
57819,John Garcia,"""141 Elm Street, Sligo""",2025-11-09 07:29:38.0000000,INSOLVENCY,INS1
58064,Emma Williams,"""123 Elm Street, Waterford""",2025-10-05 17:37:55.0000000,TRACE,GONEAWAY
58120,Alex Jones,"""138 Riverside Drive, Kilkenny""",2025-09-18 07:16:31.0000000,SETTLED,SETTLED
58244,Emma Wilson,"""6 Hillcrest Road, Limerick""",2025-11-19 19:30:59.0000000,INSOLVENCY,INS3
58434,James Rodriguez,"""134 Maple Avenue, Belfast""",2025-11-13 06:38:24.0000000,TRACE,GONEAWAY
58473,Sophia Brown,"""162 Elm Street, Galway""",2025-11-22 22:13:50.0000000,TRACE,GONEAWAY
58892,Maria Johnson,"""192 Cedar Lane, Dublin""",2025-11-20 01:00:23.0000000,TRACE,GONEAWAY
58984,Daniel Brown,"""123 Pine Road, Cork""",2025-07-19 19:50:01.0000000,PAYING,PAY CURR
59344,Olivia Jones,"""160 Sunset Boulevard, Limerick""",2025-08-23 01:55:38.0000000,SETTLED,SETTLED
59399,Michael Jones,"""5 Hillcrest Road, Kilkenny""",2025-11-12 05:34:44.0000000,TRACE,GONEAWAY
59502,Emma Garcia,"""105 Hillcrest Road, Cork""",2025-09-18 14:33:57.0000000,OTHER,ARCHIVED
59505,Daniel Wilson,"""113 Pine Road, Limerick""",2025-11-19 06:18:55.0000000,PAYING,PAY PROP
59639,Emma Miller,"""19 Riverside Drive, Dublin""",2025-10-21 19:24:44.0000000,PAYING,PAY PROP
59791,Emma Martinez,"""93 Elm Street, Cork""",2025-10-06 04:33:53.0000000,INSOLVENCY,INS4
59940,James Smith,"""74 Elm Street, Kilkenny""",2025-09-15 07:46:43.0000000,COLLECTIONS,TELSOLUTIONS1
60001,Alex Brown,"""57 Cedar Lane, Kilkenny""",2025-10-01 06:50:43.0000000,INSOLVENCY,INS4
60048,Sophia Williams,"""132 Hillcrest Road, Waterford""",2025-11-07 16:02:05.0000000,TRACE,GONEAWAY
60199,Sophia Brown,"""114 Sunset Boulevard, Limerick""",2025-04-25 00:01:30.0000000,INSOLVENCY,INS1
60663,Maria Smith,"""86 Hillcrest Road, Cork""",2025-10-31 16:33:08.0000000,INSOLVENCY,INS2
60840,James Miller,"""74 Riverside Drive, Limerick""",2025-09-22 05:11:19.0000000,COLLECTIONS,TELSOLUTIONS4
60947,Sarah Brown,"""145 Elm Street, Dublin""",2025-08-16 01:59:26.0000000,INSOLVENCY,INS3
61279,Maria Smith,"""51 Maple Avenue, Dublin""",2025-11-19 06:00:53.0000000,SETTLED,SETTLED
61550,Maria Brown,"""98 Riverside Drive, Galway""",2025-11-12 19:48:26.0000000,INSOLVENCY,INS3
61582,David Garcia,"""77 Riverside Drive, Belfast""",2025-10-29 00:41:54.0000000,INSOLVENCY,INSP
61708,John Davis,"""142 Elm Street, Dublin""",2025-11-06 15:22:24.0000000,SETTLED,SETTLED
61934,Sarah Johnson,"""36 Maple Avenue, Cork""",2025-09-16 13:07:35.0000000,COLLECTIONS,CANCEL2
62106,Laura Brown,"""183 Riverside Drive, Galway""",2025-11-13 00:20:53.0000000,PAYING,PAY PROP
62345,Laura Miller,"""189 Cedar Lane, Cork""",2025-10-03 20:17:35.0000000,SETTLED,SETTLED
62377,Olivia Brown,"""156 Pine Road, Sligo""",2025-11-08 00:55:33.0000000,PAYING,PAY CURR
62495,Olivia Miller,"""154 Elm Street, Limerick""",2025-10-19 10:31:47.0000000,COLLECTIONS,CANCEL4
62595,Sarah Davis,"""25 Pine Road, Sligo""",2025-10-05 05:31:05.0000000,INSOLVENCY,INS4
62692,Maria Miller,"""186 Maple Avenue, Sligo""",2025-09-22 01:02:32.0000000,PAYING,PAY PROP
62836,Sarah Brown,"""85 Pine Road, Sligo""",2025-11-07 20:38:49.0000000,OTHER,ARCHIVED
63099,Alex Martinez,"""170 Elm Street, Kilkenny""",2025-11-04 09:19:59.0000000,SETTLED,SETTLED
63223,Daniel Smith,"""39 Oak Street, Kilkenny""",2025-10-10 20:56:07.0000000,TRACE,GONEAWAY
63285,Sarah Williams,"""159 Oak Street, Cork""",2025-11-23 20:52:44.0000000,OTHER,ARCHIVED
63368,John Johnson,"""56 Elm Street, Limerick""",2025-10-27 11:34:33.0000000,SETTLED,SETTLED
63538,Alex Brown,"""134 Hillcrest Road, Cork""",2025-11-23 22:52:01.0000000,SETTLED,SETTLED
63848,Emma Williams,"""57 Oak Street, Limerick""",2025-11-22 19:54:50.0000000,PAYING,PAY CURR
64070,Laura Davis,"""42 Elm Street, Galway""",2025-07-31 19:55:37.0000000,LEGAL,LEG VERIF 1
64136,Laura Garcia,"""146 Cedar Lane, Sligo""",2025-10-03 20:42:15.0000000,COLLECTIONS,PRIME_D
64246,Laura Smith,"""182 Riverside Drive, Galway""",2025-11-20 10:02:19.0000000,LEGAL,LEG_NOT
64713,John Johnson,"""87 Oak Street, Belfast""",2025-11-26 13:36:37.0000000,COLLECTIONS,CANCEL4
65156,Sarah Smith,"""138 Elm Street, Galway""",2025-10-30 10:35:42.0000000,INSOLVENCY,INS3
65428,David Jones,"""35 Hillcrest Road, Limerick""",2025-09-13 16:12:37.0000000,SETTLED,SETTLED
65559,Sophia Miller,"""7 Maple Avenue, Kilkenny""",2025-09-13 01:09:40.0000000,COLLECTIONS,CANCEL4
65773,James Miller,"""140 Riverside Drive, Kilkenny""",2025-11-23 14:53:44.0000000,OTHER,ARCHIVED
65864,Maria Brown,"""197 Hillcrest Road, Dublin""",2025-11-03 01:01:47.0000000,SETTLED,SETTLED
66106,Michael Davis,"""56 Pine Road, Galway""",2025-11-08 17:35:42.0000000,PAYING,PAY CURR
66138,John Jones,"""170 Hillcrest Road, Sligo""",2025-08-07 20:30:40.0000000,TRACE,GONEAWAY
66158,Emma Martinez,"""99 Cedar Lane, Waterford""",2025-10-30 23:17:59.0000000,OTHER,ARCHIVED
66216,Sophia Smith,"""182 Pine Road, Limerick""",2025-11-07 09:01:58.0000000,PAYING,PAY CURR
66463,John Wilson,"""104 Sunset Boulevard, Kilkenny""",2025-11-14 14:45:49.0000000,LEGAL,HOLD FO
66755,Laura Martinez,"""93 Elm Street, Sligo""",2025-10-21 00:13:56.0000000,SETTLED,SETTLED
66787,Alex Rodriguez,"""26 Elm Street, Sligo""",2025-09-11 21:53:44.0000000,COLLECTIONS,PAY OVER
67303,Laura Smith,"""145 Cedar Lane, Belfast""",2025-08-09 16:14:06.0000000,PAYING,PAY CURR
67396,Maria Johnson,"""32 Riverside Drive, Sligo""",2025-11-16 02:19:57.0000000,COLLECTIONS,CASSIST2
67443,Sarah Brown,"""134 Cedar Lane, Galway""",2025-11-18 13:43:23.0000000,LEGAL,LEG_TIT
67504,Sophia Martinez,"""130 Pine Road, Dublin""",2025-11-22 07:52:55.0000000,PAYING,PAY CURR
67687,Maria Martinez,"""196 Riverside Drive, Belfast""",2025-10-18 02:42:45.0000000,TRACE,GONEAWAY
67701,Alex Brown,"""116 Maple Avenue, Waterford""",2025-11-16 23:35:44.0000000,OTHER,ARCHIVED
68126,Olivia Davis,"""162 Maple Avenue, Limerick""",2025-11-11 11:46:08.0000000,INSOLVENCY,INS1
68436,Emma Johnson,"""189 Oak Street, Cork""",2025-10-04 04:33:48.0000000,SETTLED,SETTLED
68484,Michael Wilson,"""53 Elm Street, Kilkenny""",2025-08-13 13:22:47.0000000,SETTLED,SETTLED
68861,Emma Rodriguez,"""115 Sunset Boulevard, Cork""",2025-10-16 11:18:41.0000000,INSOLVENCY,INS1
69313,Alex Davis,"""143 Riverside Drive, Cork""",2025-11-09 19:53:58.0000000,INSOLVENCY,INS4
69791,Michael Rodriguez,"""160 Maple Avenue, Belfast""",2025-07-27 02:08:38.0000000,COLLECTIONS,PRIME
69833,Laura Garcia,"""200 Hillcrest Road, Kilkenny""",2025-11-11 16:04:49.0000000,COLLECTIONS,CANCEL2
70180,Michael Garcia,"""19 Oak Street, Galway""",2025-11-18 19:42:28.0000000,PAYING,PAY CURR
70219,John Johnson,"""59 Maple Avenue, Sligo""",2025-11-15 15:01:28.0000000,INSOLVENCY,INS3
70437,Olivia Miller,"""185 Oak Street, Belfast""",2025-10-18 00:38:16.0000000,SETTLED,SETTLED
70629,Michael Rodriguez,"""172 Oak Street, Belfast""",2025-11-12 06:47:41.0000000,INSOLVENCY,INS3
71048,Maria Brown,"""124 Maple Avenue, Belfast""",2025-11-18 10:58:52.0000000,TRACE,GONEAWAY
71125,John Brown,"""136 Maple Avenue, Kilkenny""",2025-09-15 21:34:04.0000000,PAYING,PAY PROP
71242,James Davis,"""9 Hillcrest Road, Kilkenny""",2025-10-23 16:23:24.0000000,PAYING,PAY PROP
71914,Daniel Johnson,"""76 Riverside Drive, Belfast""",2025-11-03 17:25:12.0000000,TRACE,GONEAWAY
72278,Laura Davis,"""100 Cedar Lane, Limerick""",2025-11-23 06:56:14.0000000,TRACE,GONEAWAY
72340,John Rodriguez,"""58 Pine Road, Belfast""",2025-10-18 19:57:19.0000000,TRACE,GONEAWAY
72758,Emma Brown,"""197 Oak Street, Dublin""",2025-11-01 16:55:46.0000000,PAYING,PAY CURR
72838,Laura Martinez,"""18 Elm Street, Waterford""",2025-10-20 01:43:23.0000000,OTHER,ARCHIVED
73332,Laura Miller,"""138 Elm Street, Galway""",2025-11-26 23:42:04.0000000,OTHER,ARCHIVED
73556,Emma Rodriguez,"""154 Oak Street, Belfast""",2025-10-05 19:35:39.0000000,SETTLED,SETTLED
73634,Daniel Johnson,"""43 Hillcrest Road, Waterford""",2025-10-31 21:13:40.0000000,INSOLVENCY,INS2
73732,Laura Williams,"""139 Maple Avenue, Galway""",2025-11-06 19:11:30.0000000,LEGAL,LEG VERIF 1
73980,Laura Martinez,"""92 Cedar Lane, Limerick""",2025-11-11 20:30:43.0000000,COLLECTIONS,CANCEL4
74104,Sarah Rodriguez,"""106 Riverside Drive, Kilkenny""",2025-09-28 17:23:32.0000000,INSOLVENCY,INS3
74228,Sarah Martinez,"""44 Sunset Boulevard, Sligo""",2025-06-30 16:00:42.0000000,LEGAL,LEG VERIF 1
74428,Laura Martinez,"""15 Cedar Lane, Kilkenny""",2025-11-01 18:37:23.0000000,PAYING,PAY CURR
74670,Laura Rodriguez,"""189 Maple Avenue, Galway""",2025-09-13 08:05:39.0000000,SETTLED,SETTLED
74699,John Williams,"""171 Riverside Drive, Limerick""",2025-08-23 07:31:13.0000000,TRACE,GONEAWAY
74894,Emma Garcia,"""190 Sunset Boulevard, Belfast""",2025-11-16 00:15:49.0000000,LEGAL,LEG VERIF 1
75042,Sophia Jones,"""52 Cedar Lane, Limerick""",2025-08-26 06:56:52.0000000,SETTLED,SETTLED
75723,Olivia Williams,"""141 Pine Road, Waterford""",2025-10-23 03:25:35.0000000,SETTLED,SETTLED
76500,John Garcia,"""176 Sunset Boulevard, Cork""",2025-11-12 16:28:23.0000000,PAYING,PAY CURR
77013,Emma Garcia,"""137 Sunset Boulevard, Waterford""",2025-04-28 09:24:49.0000000,INSOLVENCY,INS4
77145,Michael Williams,"""7 Cedar Lane, Cork""",2025-11-12 05:50:05.0000000,OTHER,ARCHIVED
77262,Daniel Garcia,"""46 Sunset Boulevard, Limerick""",2025-10-29 03:22:46.0000000,PAYING,PAY PROP
77356,Daniel Martinez,"""158 Oak Street, Sligo""",2025-11-21 17:50:38.0000000,COLLECTIONS,PRIME_D
77395,Olivia Jones,"""178 Riverside Drive, Kilkenny""",2025-10-21 05:08:26.0000000,TRACE,GONEAWAY
77426,Alex Miller,"""136 Elm Street, Dublin""",2025-10-03 03:13:23.0000000,LEGAL,LEG_NOT
77513,Laura Smith,"""35 Hillcrest Road, Belfast""",2025-11-09 23:48:53.0000000,COLLECTIONS,CASSIST2
77521,Michael Martinez,"""104 Sunset Boulevard, Galway""",2025-11-21 03:04:24.0000000,SETTLED,SETTLED
77524,Maria Martinez,"""55 Elm Street, Sligo""",2025-09-01 11:09:19.0000000,LEGAL,HOLD FO
77535,Michael Johnson,"""25 Maple Avenue, Sligo""",2025-10-16 12:41:52.0000000,TRACE,GONEAWAY
77917,Laura Miller,"""68 Hillcrest Road, Sligo""",2025-10-06 07:12:50.0000000,PAYING,PAY PROP
78078,John Miller,"""48 Riverside Drive, Limerick""",2025-10-27 03:58:44.0000000,TRACE,GONEAWAY
78353,John Rodriguez,"""87 Oak Street, Galway""",2025-08-25 18:49:39.0000000,TRACE,GONEAWAY
78416,Laura Wilson,"""31 Hillcrest Road, Limerick""",2025-10-17 05:36:59.0000000,PAYING,PAY PROP
78528,Laura Rodriguez,"""120 Pine Road, Belfast""",2025-08-26 09:56:21.0000000,COLLECTIONS,PRIME
78633,James Davis,"""20 Maple Avenue, Waterford""",2025-11-07 13:38:43.0000000,INSOLVENCY,INS3
78987,Maria Smith,"""55 Oak Street, Limerick""",2025-11-18 08:17:35.0000000,TRACE,GONEAWAY
79212,Sophia Rodriguez,"""177 Oak Street, Belfast""",2025-11-26 04:08:31.0000000,SETTLED,SETTLED
79279,James Martinez,"""190 Oak Street, Galway""",2025-08-23 23:20:37.0000000,TRACE,GONEAWAY
79521,Sophia Jones,"""196 Sunset Boulevard, Cork""",2025-10-29 17:48:02.0000000,INSOLVENCY,INS4
79792,David Smith,"""72 Elm Street, Kilkenny""",2025-08-18 19:42:43.0000000,SETTLED,SETTLED
80451,Sophia Wilson,"""3 Hillcrest Road, Cork""",2025-11-07 17:03:19.0000000,INSOLVENCY,INS4
80893,Alex Wilson,"""36 Cedar Lane, Sligo""",2025-11-06 06:21:56.0000000,INSOLVENCY,INS2
81029,Michael Garcia,"""163 Elm Street, Waterford""",2025-03-30 17:33:06.0000000,TRACE,GONEAWAY
81469,Sarah Johnson,"""130 Elm Street, Belfast""",2025-10-08 05:36:13.0000000,LEGAL,LEG_NOT
81634,David Jones,"""195 Hillcrest Road, Dublin""",2025-11-18 23:02:31.0000000,PAYING,PAY PROP
81675,Alex Smith,"""53 Maple Avenue, Kilkenny""",2025-09-18 22:03:32.0000000,OTHER,ARCHIVED
82007,Sarah Williams,"""99 Oak Street, Cork""",2025-09-22 21:58:33.0000000,OTHER,ARCHIVED
82095,Sophia Johnson,"""114 Riverside Drive, Galway""",2025-10-25 00:31:48.0000000,OTHER,ARCHIVED
82269,Maria Martinez,"""175 Oak Street, Galway""",2025-11-26 09:31:40.0000000,LEGAL,LEG VERIF 2
82324,David Smith,"""60 Maple Avenue, Limerick""",2025-10-21 09:33:01.0000000,LEGAL,LEG VERIF 2
82487,Daniel Miller,"""195 Riverside Drive, Belfast""",2025-11-08 04:49:58.0000000,LEGAL,LEG VERIF 2
82526,John Davis,"""136 Riverside Drive, Galway""",2025-10-18 18:03:56.0000000,SETTLED,SETTLED
82735,James Smith,"""105 Riverside Drive, Limerick""",2025-10-29 05:58:44.0000000,OTHER,ARCHIVED
82789,Maria Garcia,"""57 Oak Street, Galway""",2025-10-06 00:02:39.0000000,OTHER,ARCHIVED
83051,James Miller,"""200 Hillcrest Road, Waterford""",2025-09-21 12:37:54.0000000,TRACE,GONEAWAY
83620,David Wilson,"""122 Pine Road, Waterford""",2025-11-20 00:49:58.0000000,PAYING,PAY PROP
83652,Maria Brown,"""121 Elm Street, Limerick""",2025-10-29 21:40:31.0000000,SETTLED,SETTLED
83776,Maria Smith,"""105 Pine Road, Kilkenny""",2025-11-26 03:14:05.0000000,OTHER,ARCHIVED
83785,Sophia Martinez,"""141 Hillcrest Road, Cork""",2025-07-04 04:14:40.0000000,TRACE,GONEAWAY
83943,David Wilson,"""188 Cedar Lane, Belfast""",2025-11-21 09:53:36.0000000,PAYING,PAY CURR
84118,Michael Jones,"""56 Maple Avenue, Waterford""",2025-11-07 18:18:31.0000000,PAYING,PAY PROP
84211,John Garcia,"""23 Maple Avenue, Dublin""",2025-11-06 13:09:37.0000000,PAYING,PAY CURR
84256,Sarah Brown,"""185 Elm Street, Waterford""",2025-09-24 21:15:33.0000000,COLLECTIONS,TELSOLUTIONS4
84455,Daniel Smith,"""118 Maple Avenue, Galway""",2025-11-06 03:54:23.0000000,TRACE,GONEAWAY
84640,Olivia Smith,"""131 Pine Road, Sligo""",2025-11-05 14:03:13.0000000,PAYING,PAY PROP
84845,Sarah Rodriguez,"""89 Riverside Drive, Waterford""",2025-08-27 15:04:49.0000000,PAYING,PAY CURR
85043,Sarah Rodriguez,"""103 Cedar Lane, Cork""",2025-06-30 16:56:18.0000000,LEGAL,LEG VERIF 1
85173,Emma Martinez,"""141 Sunset Boulevard, Cork""",2025-11-19 00:50:19.0000000,SETTLED,SETTLED
85241,Emma Brown,"""57 Maple Avenue, Kilkenny""",2025-11-26 06:06:21.0000000,OTHER,ARCHIVED
85441,John Garcia,"""125 Hillcrest Road, Sligo""",2025-08-11 20:56:23.0000000,COLLECTIONS,CASSIST2
85466,David Williams,"""131 Cedar Lane, Dublin""",2025-11-16 04:18:43.0000000,OTHER,ARCHIVED
85557,James Smith,"""69 Oak Street, Kilkenny""",2025-10-31 11:58:57.0000000,LEGAL,LEG_TIT
85869,Sarah Miller,"""159 Pine Road, Sligo""",2025-10-20 19:20:01.0000000,SETTLED,SETTLED
85922,John Rodriguez,"""94 Pine Road, Sligo""",2025-07-06 19:03:52.0000000,PAYING,PAY CURR
86013,Daniel Smith,"""124 Sunset Boulevard, Belfast""",2025-08-24 06:53:12.0000000,COLLECTIONS,PRIME
86015,Sarah Miller,"""151 Sunset Boulevard, Kilkenny""",2025-10-10 19:40:45.0000000,LEGAL,LEG_TIT
86086,Laura Garcia,"""68 Pine Road, Sligo""",2025-11-26 22:53:31.0000000,SETTLED,SETTLED
86347,Michael Johnson,"""31 Pine Road, Galway""",2025-11-15 23:06:15.0000000,LEGAL,HOLD FO
86494,Laura Jones,"""188 Sunset Boulevard, Dublin""",2025-11-20 22:13:23.0000000,PAYING,PAY CURR
86543,Sophia Davis,"""180 Hillcrest Road, Belfast""",2025-10-20 04:21:21.0000000,LEGAL,LEG VERIF 2
86556,Michael Brown,"""113 Elm Street, Kilkenny""",2025-11-13 23:29:58.0000000,SETTLED,SETTLED
86646,Sarah Williams,"""29 Hillcrest Road, Galway""",2025-11-01 08:20:39.0000000,SETTLED,SETTLED
86650,David Rodriguez,"""156 Sunset Boulevard, Kilkenny""",2025-11-20 09:47:26.0000000,COLLECTIONS,CASSIST2
86693,James Jones,"""164 Cedar Lane, Kilkenny""",2025-11-09 22:42:59.0000000,OTHER,ARCHIVED
87394,Daniel Smith,"""142 Sunset Boulevard, Waterford""",2025-08-07 15:37:20.0000000,SETTLED,SETTLED
87432,John Martinez,"""107 Pine Road, Dublin""",2025-10-08 19:35:14.0000000,OTHER,ARCHIVED
87459,Alex Jones,"""102 Cedar Lane, Belfast""",2025-09-03 21:05:12.0000000,INSOLVENCY,INS4
87813,Olivia Johnson,"""55 Hillcrest Road, Galway""",2025-06-04 00:33:24.0000000,LEGAL,LEG VERIF 2
87921,Alex Brown,"""3 Hillcrest Road, Galway""",2025-11-12 03:24:10.0000000,SETTLED,SETTLED
88060,David Johnson,"""107 Pine Road, Waterford""",2025-11-14 05:20:21.0000000,COLLECTIONS,PAY OVER
88213,David Williams,"""8 Pine Road, Kilkenny""",2025-06-19 19:07:38.0000000,LEGAL,LEG_NOT
88333,Olivia Brown,"""145 Riverside Drive, Belfast""",2025-11-22 21:47:44.0000000,LEGAL,LEG VERIF 2
88654,Michael Rodriguez,"""128 Oak Street, Kilkenny""",2025-07-20 11:41:54.0000000,OTHER,ARCHIVED
88706,Laura Williams,"""49 Elm Street, Kilkenny""",2025-05-01 13:23:55.0000000,LEGAL,HOLD FO
88716,Emma Rodriguez,"""113 Cedar Lane, Galway""",2025-09-28 14:06:26.0000000,COLLECTIONS,CASSIST2
89082,Michael Smith,"""188 Hillcrest Road, Belfast""",2025-09-30 17:21:18.0000000,INSOLVENCY,INS3
89176,Sarah Johnson,"""105 Cedar Lane, Galway""",2025-11-09 18:07:38.0000000,COLLECTIONS,CANCEL4
89178,Daniel Garcia,"""76 Cedar Lane, Galway""",2025-10-21 18:47:19.0000000,COLLECTIONS,PAY OVER
89313,Olivia Williams,"""72 Sunset Boulevard, Sligo""",2025-09-01 20:55:34.0000000,COLLECTIONS,TELSOLUTIONS1
89612,Daniel Jones,"""194 Cedar Lane, Cork""",2025-09-22 09:27:25.0000000,OTHER,ARCHIVED
89637,Olivia Smith,"""50 Cedar Lane, Dublin""",2025-11-19 21:14:24.0000000,TRACE,GONEAWAY
89946,John Brown,"""125 Maple Avenue, Cork""",2025-10-13 03:35:03.0000000,INSOLVENCY,INSP
90213,Laura Smith,"""33 Riverside Drive, Kilkenny""",2025-10-16 14:23:16.0000000,COLLECTIONS,PRIME_D
90467,Laura Williams,"""8 Maple Avenue, Galway""",2025-11-12 22:00:35.0000000,COLLECTIONS,TELSOLUTIONS1
90540,Maria Brown,"""8 Maple Avenue, Galway""",2025-11-20 18:41:37.0000000,LEGAL,LEG_TIT
90725,David Williams,"""35 Oak Street, Cork""",2025-10-20 07:46:47.0000000,OTHER,ARCHIVED
90869,David Jones,"""143 Sunset Boulevard, Waterford""",2025-11-01 03:49:04.0000000,TRACE,GONEAWAY
91001,Maria Martinez,"""127 Maple Avenue, Waterford""",2025-11-07 21:21:52.0000000,INSOLVENCY,INS1
91099,John Brown,"""171 Elm Street, Belfast""",2025-05-20 13:30:56.0000000,INSOLVENCY,INSP
91142,Michael Rodriguez,"""159 Pine Road, Waterford""",2025-10-01 15:58:27.0000000,SETTLED,SETTLED
91173,Sarah Wilson,"""18 Pine Road, Cork""",2025-07-26 21:00:37.0000000,PAYING,PAY CURR
91331,Olivia Rodriguez,"""24 Cedar Lane, Dublin""",2025-09-24 01:21:31.0000000,INSOLVENCY,INS3
91402,Alex Rodriguez,"""161 Hillcrest Road, Dublin""",2025-11-08 14:04:32.0000000,SETTLED,SETTLED
91435,David Smith,"""2 Sunset Boulevard, Dublin""",2025-11-19 00:32:51.0000000,LEGAL,HOLD FO
91537,David Martinez,"""163 Pine Road, Sligo""",2025-10-10 06:38:09.0000000,INSOLVENCY,INS3
91558,Sophia Rodriguez,"""139 Riverside Drive, Galway""",2025-11-10 04:03:41.0000000,INSOLVENCY,INS4
91658,Olivia Davis,"""106 Cedar Lane, Sligo""",2025-10-31 00:47:39.0000000,COLLECTIONS,TELSOLUTIONS1
91678,Laura Garcia,"""104 Cedar Lane, Waterford""",2025-11-13 14:23:33.0000000,OTHER,ARCHIVED
91710,Olivia Williams,"""53 Sunset Boulevard, Limerick""",2025-10-14 22:04:04.0000000,LEGAL,LEG_TIT
91712,Maria Martinez,"""181 Maple Avenue, Dublin""",2025-11-09 02:26:23.0000000,OTHER,ARCHIVED
92221,David Garcia,"""125 Sunset Boulevard, Sligo""",2025-11-01 23:19:44.0000000,OTHER,ARCHIVED
92255,Sophia Martinez,"""67 Maple Avenue, Sligo""",2025-08-18 07:25:49.0000000,LEGAL,LEG VERIF 1
92669,John Davis,"""72 Pine Road, Kilkenny""",2025-08-23 12:36:39.0000000,PAYING,PAY PROP
92829,Michael Jones,"""2 Sunset Boulevard, Kilkenny""",2025-11-26 10:08:13.0000000,OTHER,ARCHIVED
92889,John Martinez,"""90 Cedar Lane, Waterford""",2025-10-31 19:56:30.0000000,SETTLED,SETTLED
93257,Daniel Williams,"""50 Riverside Drive, Sligo""",2025-07-05 23:13:28.0000000,LEGAL,LEG VERIF 1
93496,Emma Miller,"""55 Sunset Boulevard, Sligo""",2025-11-16 07:45:22.0000000,COLLECTIONS,CASSIST2
93774,James Jones,"""97 Elm Street, Waterford""",2025-08-02 02:07:57.0000000,COLLECTIONS,CASSIST2
93809,Sophia Brown,"""68 Riverside Drive, Dublin""",2025-10-01 03:17:51.0000000,INSOLVENCY,INS3
93890,Maria Smith,"""163 Riverside Drive, Cork""",2025-11-09 22:15:38.0000000,COLLECTIONS,PAY OVER
94193,David Rodriguez,"""28 Cedar Lane, Sligo""",2025-11-10 17:15:30.0000000,OTHER,ARCHIVED
94400,Michael Miller,"""104 Cedar Lane, Dublin""",2025-10-20 00:01:10.0000000,LEGAL,LEG VERIF 1
94606,Sophia Davis,"""154 Elm Street, Waterford""",2025-05-06 01:19:56.0000000,COLLECTIONS,CANCEL2
94638,David Wilson,"""139 Cedar Lane, Cork""",2025-11-24 02:04:46.0000000,COLLECTIONS,PRIME
94706,Alex Davis,"""55 Elm Street, Galway""",2025-11-20 06:28:51.0000000,INSOLVENCY,INS2
94714,Sophia Brown,"""85 Cedar Lane, Dublin""",2025-11-06 18:22:55.0000000,COLLECTIONS,PRIME_D
94751,Emma Rodriguez,"""158 Maple Avenue, Kilkenny""",2025-09-24 19:43:04.0000000,PAYING,PAY PROP
94928,John Williams,"""19 Pine Road, Belfast""",2025-11-07 04:11:28.0000000,PAYING,PAY CURR
94956,Alex Jones,"""144 Riverside Drive, Limerick""",2025-10-03 09:24:49.0000000,SETTLED,SETTLED
95157,Emma Jones,"""67 Elm Street, Galway""",2025-10-03 05:26:50.0000000,OTHER,ARCHIVED
95230,Sophia Rodriguez,"""48 Sunset Boulevard, Limerick""",2025-10-14 06:31:53.0000000,INSOLVENCY,INSP
95232,John Rodriguez,"""124 Sunset Boulevard, Limerick""",2025-11-24 10:58:36.0000000,LEGAL,LEG VERIF 2
95274,Laura Jones,"""120 Maple Avenue, Kilkenny""",2025-09-17 08:57:24.0000000,LEGAL,HOLD FO
95291,Michael Garcia,"""159 Oak Street, Sligo""",2025-11-11 16:46:05.0000000,LEGAL,LEG VERIF 1
